limit_bal,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex_1,sex_2,education_1,education_2,education_3,education_4,marriage_1,marriage_2,marriage_3,target
-0.5255137,-0.26418722,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.2502652,0.22952221,0.29035696,0.49993244,0.60140437,0.11582925,-0.004762208,-0.18511996,0.56549096,0.61401635,0.6381993,0.4823717,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.9174616,2.1691885,0.020570448,0.119787775,0.15117149,1.9992145,2.1074293,-1.5318681,0.0019944296,0.029502377,0.075383835,0.117565885,-0.31456393,-0.3334966,-0.34900576,0.047359627,-0.4741277,0.6786076,-0.38576868,-0.34534356,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,1
2.6100695,-0.59601116,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.9496015,0.43498266,0.21241394,-0.038147505,-0.23561329,-0.59965193,-0.1106833,-0.10762676,-0.26872844,0.31280565,0.121584974,-0.09482377,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.2181215,0.06763676,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.6710022,-0.59012836,-0.5871241,-0.7089727,-0.5884119,-0.63592297,0.4316327,0.3309847,-0.47767448,0.22302379,-0.13352506,-0.12133995,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.839072,-1.259659,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,-0.6311224,-0.25011513,-0.478097,-0.45122224,-0.4206961,-0.37647602,-0.6738296,-0.352713,-0.35947964,-0.42551622,-0.35485286,-0.3650424,1.285892,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.33677167,1.5055406,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.5589439,-0.6928288,-0.7129024,-0.6515524,-0.6935271,-0.65138036,-0.29816362,-0.4573148,-0.115696065,-0.42052066,-0.22833692,-0.34079027,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-1.1526303,1.6161486,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,2.0711145,-0.44583613,-0.42585242,-0.4453182,-0.39532855,-0.3560614,-0.33277765,-0.3995301,-0.3671321,-0.31368887,-0.33332244,-0.38709164,-0.3747167,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
2.6100695,0.7312847,0.9416353,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.72845477,-0.7260685,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.5343677,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-1.2310199,0.28885272,0.020570448,0.119787775,0.15117149,-0.68870467,0.26033735,0.2696232,-0.6822598,-0.6843772,-0.7189302,-0.6815036,-0.6887795,-0.67798156,-0.4284466,-0.49509272,-0.304509,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,-1.068293,8.732224,0
1.591005,0.17824475,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.54279804,-0.67525494,-0.6869369,-0.6776149,-0.6614545,-0.15758747,-0.17328267,-0.2945791,-0.27999464,-0.22416317,2.8004608,-0.3626639,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.29034495,-0.9278351,0.020570448,0.119787775,0.15117149,-0.68870467,0.26033735,0.2696232,-0.6263745,-0.6663413,-0.6431973,-0.68853635,-0.63099957,-0.63921213,-0.41785446,-0.39822623,-0.34884354,-0.13836442,-0.35313576,-0.32418418,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.2181215,0.95250064,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.26837456,-0.6751357,-0.64628845,-0.36286205,-0.5299111,-0.5755132,-0.17179976,-0.039820217,1.7042104,0.5811824,0.2370129,0.1651597,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.6822929,-0.26418722,0.020570448,0.119787775,0.15117149,0.20726843,2.1074293,0.2696232,-0.54795957,-0.52388734,-0.4931535,-0.42036515,-0.40381864,-0.37632805,-0.37304986,-0.34330294,-0.12299822,-0.46250498,-0.35401773,-0.32114866,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.0742408,-0.70661914,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.36661607,-0.34896874,-0.3648095,-0.4617508,-0.5357137,-0.6668378,-0.38459525,-0.35802665,-0.3731493,-0.44097456,-0.45279846,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.05517622,-1.370267,-0.9004944,1.8324008,0.15117149,0.20726843,0.26033735,-0.6311224,0.94238394,0.59371364,0.3368631,0.09979371,-0.045199774,-0.61315024,-0.5343677,-0.25457323,-0.3837896,1.6905377,0.0061570536,1.7911278,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
-0.29034495,-1.480875,0.9416353,-1.5928254,-0.71321434,1.9992145,2.1074293,-1.5318681,-0.72845477,-0.7260685,-0.69597846,-0.704025,-0.70038474,-0.6898442,-0.5343677,-0.351246,-0.47767448,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.6822929,0.6206767,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.39398274,0.09307527,-0.28754655,-0.5155803,-0.49068192,-0.47548923,-0.36743602,-0.34117186,-0.37335792,-0.43677613,-0.4642641,-0.25900978,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.7287196,0.95250064,-0.9004944,1.8324008,1.8799431,-0.68870467,-0.66320854,-1.5318681,-0.7109861,-0.7133092,-0.71443254,-0.69568497,-0.6986615,-0.68209755,-0.5343677,-0.46690458,-0.3939083,-0.45195508,-0.41674793,-0.31186354,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
-0.05517622,1.6161486,0.9416353,1.8324008,1.8799431,1.9992145,0.26033735,0.2696232,1.3243512,1.4596316,1.5832405,1.6758581,0.15333739,0.20470946,0.28122473,0.095792875,-0.47767448,-0.24720073,-0.2437714,-0.23186862,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
-0.6822929,-0.70661914,0.020570448,0.119787775,1.8799431,1.9992145,2.1074293,2.0711145,-0.021138977,0.079332195,0.09396157,0.22942801,0.27025118,0.55519766,0.13208784,-0.49509272,0.04390825,-0.46250498,1.189431,-0.1783006,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
1.4342258,1.3949326,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,3.7431364,3.829611,3.9349928,4.0195184,4.326228,4.333911,0.63277686,0.544091,0.5458795,0.6567542,0.6491137,0.47942543,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
1.5126153,0.39946073,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.72608244,-0.71335393,-0.71638,-0.7040084,-0.70038474,-0.6576712,-0.444017,-0.47910976,-0.4463795,-0.46250498,-0.26692313,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
1.5126153,-0.3747952,0.9416353,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.7296193,-0.7290497,-0.7220213,-0.71248114,-0.7044643,-0.6952543,-0.5343677,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,1
0.25838208,-0.70661914,0.020570448,0.119787775,-0.71321434,0.20726843,0.26033735,-1.5318681,0.2195261,-0.34486967,-0.2749347,-0.39185354,-0.70038474,-0.6898442,-0.42728144,2.5280135,-0.43772125,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
-0.1335658,0.39946073,-0.9004944,0.119787775,0.15117149,0.20726843,0.26033735,-0.6311224,-0.5506769,0.1424281,-0.08646809,-0.31095207,-0.24574147,0.71054476,5.126479,1.4561858,1.0017428,1.3480963,6.7687297,0.98939306,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
1.0422779,0.39946073,0.020570448,0.119787775,0.15117149,0.20726843,2.1074293,0.2696232,0.5625302,0.6386693,0.7299012,0.9425159,1.0177327,1.0992272,-0.057722755,-0.010760268,0.3568579,-0.46250498,-0.02327872,-0.035452545,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.25838208,-0.15357922,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,2.0806222,2.249739,2.1893506,2.4607131,2.731296,2.7988791,0.2740221,0.1673772,0.20226076,0.22173196,0.2458326,0.19337219,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.9174616,0.84189266,1.8627001,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.7235089,-0.6510033,-0.69141906,-0.61286396,-0.6935271,-0.6758247,0.008795692,-0.32267037,0.12819602,-0.42052066,-0.37827194,-0.4104287,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.6822929,-0.3747952,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.3902302,0.42435488,0.5043409,0.63401806,0.52296364,0.57381845,-0.2166044,-0.10762676,-0.060408294,0.07575567,0.41770664,-0.1604446,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.29034495,-0.59601116,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,-0.6311224,0.80700535,0.8937807,0.8967298,1.0343057,1.1503664,1.4805944,-0.1106833,-0.10762676,0.20038307,0.11881652,6.7687297,0.4823717,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.839072,-1.480875,0.020570448,0.119787775,0.15117149,0.20726843,2.1074293,2.0711145,0.14043543,0.18221147,0.15562975,0.57380116,-0.19042327,-0.14570683,-0.3075906,-0.1962596,-0.09973563,-0.46250498,-0.11610614,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.1526303,-0.48540318,0.9416353,1.8324008,1.8799431,1.9992145,0.26033735,0.2696232,-0.5889786,-0.5859399,-0.53496116,-0.51999855,-0.5009508,-0.47133732,-0.5343677,-0.2074961,-0.47767448,-0.41858292,-0.35401773,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.10160294,-0.8172271,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.72845477,-0.7260685,-0.7189302,-0.6853096,-0.70038474,-0.6898442,-0.5343677,-0.49509272,-0.32850182,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.6822929,-0.70661914,0.020570448,0.119787775,0.15117149,-1.5846777,-1.5867544,-1.5318681,0.10897745,0.19286905,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.004762208,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.6100695,1.7267566,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,2.509834,2.7774463,3.0602474,3.3142908,3.5877259,3.8312736,1.0544487,0.9584858,0.56549096,0.61401635,0.858692,0.92877185,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.41516125,0.28885272,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.41006488,-0.6436548,-0.64647394,-0.682149,-0.55053675,-0.6152711,0.05614242,-0.03827035,-0.30742988,0.4588896,-0.0051983194,0.538261,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
-0.21195538,-0.26418722,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.72391146,-0.7213583,-0.5053944,-0.70374364,-0.6948283,-0.6841645,-0.50089663,0.8432147,-0.44471043,-0.4284869,-0.42942625,-0.38221622,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.7287196,-0.8172271,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,2.5243697,2.711891,2.5496845,1.8240093,2.045287,1.9099873,0.34520108,0.4778343,0.1482248,0.13776329,0.19721396,0.14310753,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.6822929,0.95250064,0.020570448,0.119787775,1.8799431,0.20726843,0.26033735,0.2696232,0.43336272,0.49046174,0.50322807,0.60828644,0.6811111,0.744641,0.19924182,-0.49509272,-0.16472484,-0.1395486,-0.10045116,-0.124732584,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
1.5126153,-0.3747952,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.5610143,-0.5155401,-0.35576794,-0.49173516,-0.463269,-0.6898442,-0.004762208,0.4735722,0.04390825,-0.08572253,-0.4642641,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.1526303,-1.480875,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.51681787,-0.49604347,-0.46774438,-0.46279332,-0.5335685,-0.6957941,-0.12339383,-0.37885293,-0.44658816,0.11774,-0.02327872,0.45255214,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.0742408,-1.1490511,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.37680972,-0.29347473,-0.2826162,-0.34154868,-0.31435293,-0.28352955,-0.004762208,-0.3480494,-0.422491,-0.4049111,-0.38157934,-0.37944853,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.1526303,1.1737167,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.58778524,-0.559199,-0.525085,-0.48361027,-0.4469162,-0.4151873,-0.33470643,-0.31705213,-0.34206298,-0.35485286,-0.34585953,-0.39409047,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.10160294,-1.0384431,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.6602335,-0.6386465,-0.6252842,-0.6173484,-0.3950268,-0.38481167,0.08685954,0.094921075,0.09992623,1.406982,1.4067265,-0.1617838,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.49355084,-0.9278351,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-1.5318681,-0.4829301,-0.3918823,0.16598506,-0.14157033,-0.70038474,-0.6898442,1.8421838,5.057876,3.1015306,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
-1.0742408,-1.259659,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.3362939,-0.32455316,-0.30658796,-0.24929553,-0.19589178,-0.15555644,-0.32252547,-0.2529265,-0.2690414,-0.24720073,-0.2437714,-0.23186862,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
1.4342258,0.28885272,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.46967402,-0.14625095,-0.3384112,-0.33861974,-0.46977496,-0.59697384,3.5894582,1.8967346,1.8577644,0.94935274,0.10537876,0.6006677,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-1.1526303,-1.259659,1.8627001,1.8324008,0.15117149,0.20726843,0.26033735,2.0711145,-0.5163865,-0.513975,-0.46486962,-0.4314686,-0.38396665,-0.37429702,-0.5343677,-0.22648194,-0.41456297,-0.3010268,-0.4642641,-0.28043696,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
-0.9174616,1.6161486,0.020570448,0.119787775,0.15117149,-1.5846777,-1.5867544,-1.5318681,-0.10820915,-0.07772937,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.26956493,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
1.5126153,-0.48540318,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.91470724,0.9843031,1.0631721,1.1934445,1.2902268,1.3502487,0.016422011,-0.010760268,-0.060408294,0.07575567,0.41770664,-0.053308554,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.44712412,0.95250064,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,0.87015134,0.9062866,0.9615201,1.0679306,1.1780958,1.2568032,0.1022181,0.038351044,-0.008250022,0.022144906,-0.0012294513,-0.0086685335,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.9174616,1.2843246,1.8627001,1.8324008,1.8799431,1.9992145,2.1074293,0.2696232,-0.19250447,-0.1539423,-0.11686943,-0.05338789,-0.017224161,0.021071628,-0.32252547,-0.349793,-0.310768,-0.46250498,-0.29889458,-0.14258859,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,-1.068293,8.732224,0
1.5126153,-0.8172271,0.9416353,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-1.5318681,-0.72845477,-0.7198081,-0.7189302,-0.6966944,-0.70038474,-0.6898442,-0.4898808,-0.49509272,-0.4002716,-0.46250498,-0.4642641,-0.39275128,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.7606824,-0.70661914,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.103579596,-0.10233871,-0.09334587,0.013944498,0.07079966,0.17517859,-0.2166044,-0.20449325,0.25254133,0.61401635,1.189431,-0.32114866,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
2.2181215,0.7312847,1.8627001,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,1.4663002,1.1924168,0.83326876,0.5663382,0.42234987,-0.027026135,0.21046945,-0.20420265,0.56549096,0.7216685,-0.13352506,4.7678137,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,1
0.33677167,-0.59601116,-0.9004944,-0.7365188,-0.71321434,0.20726843,-0.66320854,-0.6311224,-0.72181237,-0.7176915,-0.69012076,-0.6935503,-0.68399674,-0.6716188,-0.4250571,-0.278693,-0.47767448,-0.3621732,-0.3524743,-0.32114866,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.7606824,-1.370267,0.020570448,0.119787775,0.15117149,-0.68870467,0.26033735,0.2696232,-0.5154376,-0.60329014,-0.7220213,0.4464339,-0.16503245,-0.15809074,-0.4284466,-0.42777053,6.824484,-0.3503315,-0.34806445,-0.31900594,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.1335658,-1.0384431,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.20652254,-0.23328544,-0.19362235,-0.1279516,-0.058018263,-0.036588173,-0.315111,-0.10811109,-0.15293707,-0.18906857,-0.09515934,-0.22927952,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
1.5126153,1.0631087,0.9416353,-0.7365188,-0.71321434,-1.5846777,-1.5867544,-1.5318681,-0.72845477,-0.71550035,-0.7189302,-0.7089727,-0.70038474,-0.6898442,-0.4592696,-0.49509272,-0.47767448,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.9174616,-1.370267,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.043797925,-0.102860406,-0.16217004,-0.22963692,-0.17588156,-0.14980485,-0.32538536,-0.3569611,-0.3732536,-0.30834714,-0.34718248,-0.3214165,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.6039033,0.6206767,-0.9004944,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.034366284,-0.013277036,0.0013356488,0.071100086,-0.41704154,-0.40540957,-0.29276165,-0.37701246,-0.35625002,-0.40265042,-0.3986675,-0.3675743,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.5255137,-1.0384431,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,-0.054279126,-0.00859664,0.04351421,0.12681602,0.20593013,0.25710294,-0.32252547,-0.30135974,-0.2690414,-0.24720073,-0.2437714,-0.23186862,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
1.6693945,1.6161486,0.020570448,0.119787775,0.15117149,0.20726843,0.26033735,0.2696232,2.3118558,2.2791183,2.238407,2.3402133,2.329773,3.4446762,0.5248433,0.4735722,0.56549096,1.6905377,6.7687297,4.053573,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,1.096587,-1.068293,-0.11451615,0
1.4342258,0.95250064,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-1.5318681,-0.6815122,-0.68603176,-0.69012076,-0.6995571,-0.70038474,-0.6898442,-0.24986361,-0.3145336,-0.41831836,-0.46250498,-0.4642641,-0.4104287,1.2276739,-1.2276739,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
0.023213359,0.06763676,-0.9004944,-0.7365188,-0.71321434,-0.68870467,-0.66320854,-0.6311224,-0.18455371,-0.5597207,-0.6519143,-0.6933021,-0.6948283,-0.6215979,0.6705907,-0.074110955,-0.3788867,-0.4284869,-0.045658726,-0.38221622,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
0.10160294,-0.3747952,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.72845477,-0.7260685,-0.6883279,-0.7089727,-0.70038474,-0.67442274,-0.5343677,-0.30329707,-0.47767448,-0.46250498,-0.36967272,-0.4104287,-0.8144784,0.8144784,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-1.1526303,-0.59601116,-0.9004944,-0.7365188,-0.71321434,0.20726843,0.26033735,0.2696232,-0.7228475,-0.7218055,-0.57276577,-0.53834987,-0.51797175,-0.49766886,-0.5040742,0.45875162,-0.37335792,-0.35485286,-0.4091409,-0.37096694,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
-0.839072,-1.259659,0.020570448,0.119787775,-0.71321434,0.20726843,0.26033735,-0.6311224,0.059561964,-0.7290497,-0.7005688,-0.695867,-0.70038474,-0.2000954,-0.5343677,-0.28314885,-0.47767448,-0.46250498,2.5397282,-0.32114866,1.2276739,-1.2276739,-0.73719585,1.0645217,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
1.0422779,-1.1490511,0.9416353,2.6887074,2.744329,2.8951876,2.1074293,2.9718602,3.8095462,3.8847175,3.9621177,4.3380156,4.326228,4.333911,-0.5343677,-0.49509272,0.56549096,0.61401635,-0.4642641,-0.4104287,-0.8144784,0.8144784,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,1
-1.1526303,0.6206767,0.020570448,0.119787775,0.15117149,1.9992145,2.1074293,2.0711145,-0.62093973,-0.59941465,-0.5618695,-0.5459453,-0.5171981,-0.50827336,-0.4129821,-0.31966752,-0.47767448,-0.36820173,-0.4642641,-0.37703797,-0.8144784,0.8144784,-0.73719585,-0.93938863,2.2687707,-0.12929615,1.096587,-1.068293,-0.11451615,0
-0.21195538,-0.70661914,-1.8215592,-1.5928254,-1.5776002,-1.5846777,-1.5867544,-1.5318681,-0.71839046,-0.7156345,-0.70811117,-0.65759224,-0.67824686,-0.6772626,-0.4602229,-0.42728618,-0.15377161,-0.32697096,-0.38709164,-0.3479327,1.2276739,-1.2276739,1.3564497,-0.93938863,-0.44074845,-0.12929615,-0.9120184,0.93600905,-0.11451615,0
